data,origem,familia_caixa,modelo_caixa,dia_semana,real,ultima_semana,media_dia_semana,mediana_dia_semana,media_exponencial,tendencia_dia_semana
2026-08-31,TREBESCHI DF,IFCO,NAO_INFORMADO,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,TREBESCHI DF,IFCO,NAO_INFORMADO,terça-feira,0.0,0.0,0.007853403141361256,0.0,0.004865022628883313,0.0
2026-09-02,TREBESCHI DF,IFCO,NAO_INFORMADO,quarta-feira,0.0,0.0,0.005235602094240838,0.0,0.003209386967647547,0.0
2026-09-03,TREBESCHI DF,IFCO,NAO_INFORMADO,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-04,TREBESCHI DF,IFCO,NAO_INFORMADO,sexta-feira,0.0,0.0,0.010471204188481676,0.0,0.006486696838511084,0.0
2026-09-05,TREBESCHI DF,IFCO,NAO_INFORMADO,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07,TREBESCHI DF,IFCO,NAO_INFORMADO,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-08,TREBESCHI DF,IFCO,NAO_INFORMADO,terça-feira,0.0,0.0,0.0078125,0.0,0.004822419564966109,0.0
2026-09-09,TREBESCHI DF,IFCO,NAO_INFORMADO,quarta-feira,0.0,0.0,0.005208333333333333,0.0,0.003181457656285443,0.0
2026-09-10,TREBESCHI DF,IFCO,NAO_INFORMADO,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-11,TREBESCHI DF,IFCO,NAO_INFORMADO,sexta-feira,0.0,0.0,0.010416666666666666,0.0,0.006429892753288145,0.0
2026-09-12,TREBESCHI DF,IFCO,NAO_INFORMADO,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-14,TREBESCHI DF,IFCO,NAO_INFORMADO,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-15,TREBESCHI DF,IFCO,NAO_INFORMADO,terça-feira,0.0,0.0,0.007772020725388601,0.0,0.004780497203789564,0.0
2026-09-16,TREBESCHI DF,IFCO,NAO_INFORMADO,quarta-feira,0.0,0.0,0.0051813471502590676,0.0,0.003153972545519145,0.0
2026-09-17,TREBESCHI DF,IFCO,NAO_INFORMADO,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
