data,origem,familia_caixa,modelo_caixa_previsao,quantidade_caixas,numero_dia_semana,dia_semana
2023-01-02,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-01-03,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-01-04,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-01-05,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-01-06,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-01-07,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-01-09,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-01-10,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-01-11,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-01-12,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-01-13,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-01-14,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-01-16,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-01-17,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-01-18,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-01-19,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-01-20,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-01-21,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-01-23,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-01-24,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-01-25,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-01-26,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-01-27,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-01-28,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-01-30,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-01-31,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-02-01,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-02-02,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-02-03,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-02-04,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-02-06,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-02-07,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-02-08,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-02-09,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-02-10,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-02-11,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-02-13,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-02-14,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-02-15,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-02-16,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-02-17,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-02-18,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-02-20,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-02-21,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-02-22,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-02-23,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-02-24,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-02-25,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-02-27,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-02-28,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-03-01,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-03-02,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-03-03,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-03-04,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-03-06,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-03-07,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-03-08,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-03-09,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-03-10,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-03-11,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-03-13,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-03-14,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-03-15,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-03-16,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-03-17,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-03-18,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-03-20,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-03-21,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-03-22,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-03-23,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-03-24,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-03-25,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-03-27,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-03-28,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-03-29,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-03-30,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-03-31,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-04-01,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-04-03,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-04-04,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-04-05,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-04-06,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-04-07,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-04-08,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-04-10,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-04-11,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-04-12,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-04-13,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-04-14,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-04-15,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-04-17,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-04-18,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-04-19,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-04-20,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-04-21,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-04-22,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-04-24,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-04-25,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-04-26,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-04-27,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-04-28,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-04-29,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-05-01,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-05-02,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-05-03,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-05-04,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-05-05,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-05-06,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-05-08,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-05-09,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-05-10,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-05-11,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-05-12,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-05-13,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-05-15,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-05-16,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-05-17,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-05-18,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-05-19,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-05-20,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-05-22,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-05-23,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-05-24,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-05-25,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-05-26,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-05-27,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-05-29,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-05-30,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-05-31,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-06-01,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-06-02,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-06-03,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-06-05,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-06-06,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-06-07,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-06-08,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-06-09,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-06-10,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-06-12,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-06-13,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-06-14,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-06-15,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-06-16,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-06-17,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-06-19,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-06-20,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-06-21,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-06-22,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-06-23,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-06-24,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-06-26,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-06-27,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-06-28,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-06-29,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-06-30,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-07-01,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-07-03,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-07-04,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-07-05,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-07-06,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-07-07,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-07-08,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-07-10,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-07-11,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-07-12,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-07-13,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-07-14,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-07-15,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-07-17,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-07-18,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-07-19,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-07-20,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-07-21,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-07-22,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-07-24,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-07-25,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-07-26,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-07-27,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-07-28,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-07-29,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-07-31,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-08-01,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-08-02,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-08-03,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-08-04,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-08-05,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-08-07,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-08-08,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-08-09,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-08-10,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-08-11,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-08-12,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-08-14,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-08-15,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-08-16,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-08-17,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-08-18,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-08-19,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-08-21,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-08-22,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-08-23,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-08-24,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-08-25,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-08-26,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-08-28,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-08-29,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-08-30,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-08-31,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-09-01,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-09-02,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-09-04,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-09-05,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-09-06,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-09-07,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-09-08,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-09-09,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-09-11,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-09-12,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-09-13,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-09-14,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-09-15,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-09-16,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-09-18,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-09-19,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-09-20,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-09-21,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-09-22,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-09-23,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-09-25,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-09-26,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-09-27,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-09-28,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-09-29,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-09-30,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-10-02,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-10-03,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-10-04,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-10-05,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-10-06,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-10-07,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-10-09,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-10-10,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-10-11,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-10-12,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-10-13,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-10-14,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-10-16,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-10-17,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-10-18,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-10-19,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-10-20,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-10-21,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-10-23,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-10-24,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-10-25,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-10-26,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-10-27,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-10-28,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-10-30,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-10-31,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-11-01,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-11-02,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-11-03,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-11-04,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-11-06,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-11-07,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-11-08,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-11-09,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-11-10,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-11-11,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-11-13,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-11-14,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-11-15,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-11-16,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-11-17,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-11-18,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-11-20,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-11-21,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-11-22,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-11-23,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-11-24,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-11-25,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-11-27,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-11-28,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-11-29,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-11-30,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-12-01,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-12-02,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-12-04,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-12-05,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-12-06,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-12-07,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-12-08,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-12-09,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-12-11,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-12-12,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-12-13,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-12-14,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-12-15,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-12-16,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-12-18,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-12-19,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-12-20,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-12-21,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-12-22,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-12-23,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2023-12-25,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2023-12-26,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2023-12-27,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2023-12-28,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2023-12-29,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2023-12-30,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2024-01-01,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2024-01-02,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2024-01-03,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
2024-01-04,AGROINDUSTRIA TREBESCHI,HB,618,0.0,3,quinta-feira
2024-01-05,AGROINDUSTRIA TREBESCHI,HB,618,0.0,4,sexta-feira
2024-01-06,AGROINDUSTRIA TREBESCHI,HB,618,0.0,5,sábado
2024-01-08,AGROINDUSTRIA TREBESCHI,HB,618,0.0,0,segunda-feira
2024-01-09,AGROINDUSTRIA TREBESCHI,HB,618,0.0,1,terça-feira
2024-01-10,AGROINDUSTRIA TREBESCHI,HB,618,0.0,2,quarta-feira
