data,origem,familia_caixa,modelo_caixa,dia_semana,real,ultima_semana,media_dia_semana,mediana_dia_semana,media_exponencial,tendencia_dia_semana
2026-09-02,TREB. CEARA,IFCO,6424,quarta-feira,0.0,0.0,1.1538461538461537,0.0,0.9567471007025042,0.0
2026-09-03,TREB. CEARA,IFCO,6424,quinta-feira,0.0,0.0,6.384615384615385,0.0,2.3007631869767273,0.0
2026-09-04,TREB. CEARA,IFCO,6424,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-05,TREB. CEARA,IFCO,6424,sábado,0.0,3.0,6.3076923076923075,0.0,3.263622656458352,0.0
2026-09-07,TREB. CEARA,IFCO,6424,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-08,TREB. CEARA,IFCO,6424,terça-feira,0.0,0.0,5.214285714285714,0.0,2.399586095763559,0.0
2026-09-09,TREB. CEARA,IFCO,6424,quarta-feira,0.0,0.0,1.0714285714285714,0.0,0.824257699522648,0.0
2026-09-10,TREB. CEARA,IFCO,6424,quinta-feira,0.0,0.0,5.928571428571429,0.0,2.1133779290583443,0.0
2026-09-11,TREB. CEARA,IFCO,6424,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-12,TREB. CEARA,IFCO,6424,sábado,0.0,0.0,5.857142857142857,0.0,2.8788991480112807,1.1785714285714282
2026-09-14,TREB. CEARA,IFCO,6424,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-15,TREB. CEARA,IFCO,6424,terça-feira,3.0,0.0,4.866666666666666,0.0,2.1681659398546165,0.0
2026-09-16,TREB. CEARA,IFCO,6424,quarta-feira,0.0,0.0,1.0,0.0,0.7214415856276393,0.0
2026-09-17,TREB. CEARA,IFCO,6424,quinta-feira,0.0,0.0,5.533333333333333,0.0,1.954238934761933,0.0
2026-08-28,TREB. MINAS,HB,618,sexta-feira,90.0,252.0,256.0833333333333,239.5,274.59092041147625,237.5714285714286
2026-08-29,TREB. MINAS,HB,618,sábado,648.6685630154486,729.4957277548615,762.8097576438919,746.277304235382,803.6977760800361,935.6764677022395
2026-08-31,TREB. MINAS,HB,618,segunda-feira,357.0,450.0,519.7824553955787,512.0,559.7827311060702,678.4098141272164
2026-09-01,TREB. MINAS,HB,618,terça-feira,329.0,621.4957277548615,559.3280087417174,610.0,554.1706436033808,634.2001093763272
2026-09-02,TREB. MINAS,HB,618,quarta-feira,455.0,333.0,374.2307692307692,413.0,414.67445899297394,432.3214285714285
2026-09-03,TREB. MINAS,HB,618,quinta-feira,637.0,947.0,592.3636495177963,571.0,658.0546766000932,902.1193862527587
2026-09-04,TREB. MINAS,HB,618,sexta-feira,390.0,90.0,243.30769230769232,227.0,242.23373394020592,143.00000000000003
2026-09-05,TREB. MINAS,HB,618,sábado,982.0,648.6685630154486,754.0296657493963,729.4957277548615,774.7398360289794,813.8940892388299
2026-09-07,TREB. MINAS,HB,618,segunda-feira,495.0,357.0,508.1551371530374,495.0,525.0371487260417,497.51956579619673
2026-09-08,TREB. MINAS,HB,618,terça-feira,474.0,329.0,542.876008117309,600.0147992655088,517.5981849636876,484.6290369553362
2026-09-09,TREB. MINAS,HB,618,quarta-feira,551.0,455.0,380.0,413.5,419.40647870006256,440.4642857142858
2026-09-10,TREB. MINAS,HB,618,quinta-feira,656.6685630154486,637.0,595.551960266525,573.5,649.9867584223636,815.8691830725319
2026-09-11,TREB. MINAS,HB,618,sexta-feira,210.0,390.0,253.78571428571428,239.5,267.0207933707389,190.99999999999997
2026-09-12,TREB. MINAS,HB,618,sábado,775.0,982.0,770.3132610530108,746.277304235382,807.6598927359773,777.1700832303266
2026-09-14,TREB. MINAS,HB,618,segunda-feira,405.0,495.0,507.2781280095016,495.0,520.1848736723184,401.1860258576305
2026-09-15,TREB. MINAS,HB,618,terça-feira,572.3276370064821,474.0,538.2842742428218,590.0295985310178,512.2993458621836,465.1059222156747
2026-09-16,TREB. MINAS,HB,618,quarta-feira,228.0,551.0,391.4,414.0,437.58232101133154,492.82142857142856
2026-09-17,TREB. MINAS,HB,618,quinta-feira,555.0,656.6685630154486,599.6264004497865,576.0,647.6828879208355,782.1318328286009
2026-08-28,TREB. MINAS,HB,623,sexta-feira,95.0,3495.0,1792.8333333333333,1859.0,2398.509389896929,3443.892857142857
2026-08-29,TREB. MINAS,HB,623,sábado,1433.3314369845514,708.5042722451385,1590.356909022775,1494.881974359892,1723.1045117314234,1348.4663894406178
2026-08-31,TREB. MINAS,HB,623,segunda-feira,285.0,1195.0,693.986775373652,784.0,769.6969618586187,901.5187573013549
2026-09-01,TREB. MINAS,HB,623,terça-feira,321.0,300.50427224513845,956.2873758736671,887.0,892.9429005207943,384.7998906236728
2026-09-02,TREB. MINAS,HB,623,quarta-feira,1046.0,240.0,714.8461538461538,175.0,791.8045082807447,944.6785714285713
2026-09-03,TREB. MINAS,HB,623,quinta-feira,2276.0,419.0,1766.6363504822039,1707.0,1786.5885722223911,0.0
2026-09-04,TREB. MINAS,HB,623,sexta-feira,940.0,95.0,1662.2307692307693,1768.0,1964.706678894248,1750.5357142857156
2026-09-05,TREB. MINAS,HB,623,sábado,480.0,1433.3314369845514,1578.2780265582962,1465.0,1673.1880778417467,1001.8201964754562
2026-09-07,TREB. MINAS,HB,623,segunda-feira,190.0,285.0,664.773434275534,734.9705596420488,687.4315507200877,619.4804342038029
2026-09-08,TREB. MINAS,HB,623,terça-feira,1950.0,321.0,910.9097061684051,862.5828592461378,806.0319437822508,336.51382018752145
2026-09-09,TREB. MINAS,HB,623,quarta-feira,190.0,1046.0,738.5,207.5,831.0766453326625,825.2499999999999
2026-09-10,TREB. MINAS,HB,623,quinta-feira,77233.33143698455,2276.0,1803.0194683049035,1991.5,1875.3823039863912,486.2736740703258
2026-09-11,TREB. MINAS,HB,623,sexta-feira,830.0,940.0,1610.642857142857,1545.5,1789.746090047657,1058.0357142857142
2026-09-12,TREB. MINAS,HB,623,sábado,1325.0,480.0,1499.8295960898465,1449.1657184922756,1481.9547143142422,43.90134534110348
2026-09-14,TREB. MINAS,HB,623,segunda-feira,860.0,190.0,633.1218719904984,685.9411192840975,612.3172673841663,368.2782598566555
2026-09-15,TREB. MINAS,HB,623,terça-feira,788.6723629935179,1950.0,980.1823924238448,887.0,985.9756789765466,876.4297920700399
2026-09-16,TREB. MINAS,HB,623,quarta-feira,870.0,190.0,701.9333333333333,190.0,731.1736209432609,515.2142857142856
2026-09-17,TREB. MINAS,HB,623,quinta-feira,1238.0,77233.33143698455,6831.706932883547,2276.0,13243.748235953635,38108.47531002852
2026-08-28,TREB. MINAS,IFCO,6416,sexta-feira,677.0,570.0,505.0,427.5,650.0599284618007,1079.8571428571427
2026-08-29,TREB. MINAS,IFCO,6416,sábado,492.0,666.0,457.1666666666667,461.5,481.6854004385445,564.4642857142857
2026-08-31,TREB. MINAS,IFCO,6416,segunda-feira,481.0,403.0,243.15384615384616,216.0,246.13149045015936,327.5357142857142
2026-09-01,TREB. MINAS,IFCO,6416,terça-feira,623.0,414.0,313.9230769230769,382.0,345.81018950135575,483.9285714285713
2026-09-02,TREB. MINAS,IFCO,6416,quarta-feira,650.0,835.0,1130.8461538461538,681.0,1214.839446042664,957.3928571428572
2026-09-03,TREB. MINAS,IFCO,6416,quinta-feira,17.0,17.0,67.15384615384616,26.0,37.082948794806775,11.642857142857142
2026-09-04,TREB. MINAS,IFCO,6416,sexta-feira,0.0,677.0,518.2307692307693,453.0,644.619613024974,1056.3214285714284
2026-09-05,TREB. MINAS,IFCO,6416,sábado,127.0,492.0,459.84615384615387,479.0,481.158505847338,549.5357142857141
2026-09-07,TREB. MINAS,IFCO,6416,segunda-feira,474.0,481.0,260.14285714285717,234.0,283.1614431019795,442.2499999999999
2026-09-08,TREB. MINAS,IFCO,6416,terça-feira,680.0,623.0,336.0,383.5,388.56603168011657,524.5
2026-09-09,TREB. MINAS,IFCO,6416,quarta-feira,1567.0,650.0,1096.5,675.5,1123.2669603300992,152.50000000000045
2026-09-10,TREB. MINAS,IFCO,6416,quinta-feira,0.0,17.0,63.57142857142857,24.0,35.39829812610154,18.071428571428566
2026-09-11,TREB. MINAS,IFCO,6416,sexta-feira,828.0,0.0,481.2142857142857,427.5,533.0229207860278,646.8928571428571
2026-09-12,TREB. MINAS,IFCO,6416,sábado,724.0,127.0,436.07142857142856,461.5,422.3256190538775,379.82142857142856
2026-09-14,TREB. MINAS,IFCO,6416,segunda-feira,494.0,474.0,274.4,252.0,309.9010951307257,508.9999999999998
2026-09-15,TREB. MINAS,IFCO,6416,terça-feira,698.0,680.0,358.93333333333334,385.0,429.31140327644425,653.2499999999999
2026-09-16,TREB. MINAS,IFCO,6416,quarta-feira,503.0,1567.0,1127.8666666666666,681.0,1192.873841156927,419.464285714286
2026-09-17,TREB. MINAS,IFCO,6416,quinta-feira,0.0,0.0,59.333333333333336,22.0,31.392031552771314,7.67857142857143
2026-08-28,TREB. MINAS,IFCO,6424,sexta-feira,2238.0,0.0,629.8444444444444,580.0,513.2894202988762,57.12380952380988
2026-08-29,TREB. MINAS,IFCO,6424,sábado,0.0,637.0,625.5833333333334,420.0,605.1710020176425,501.357142857143
2026-08-31,TREB. MINAS,IFCO,6424,segunda-feira,0.0,1120.0,247.53846153846155,25.0,365.802806252957,568.7142857142856
2026-09-01,TREB. MINAS,IFCO,6424,terça-feira,0.0,1120.0,604.0,520.0,566.0525820962754,671.5714285714284
2026-09-02,TREB. MINAS,IFCO,6424,quarta-feira,1050.0,2817.0,1464.2307692307693,1366.0,1707.7630859278433,2596.392857142856
2026-09-03,TREB. MINAS,IFCO,6424,quinta-feira,1161.0,1443.0,1050.076923076923,1171.0,1207.3384631862277,1443.9999999999993
2026-09-04,TREB. MINAS,IFCO,6424,sexta-feira,5.0,2238.0,753.5487179487179,640.0,822.5540045907027,933.2523809523809
2026-09-05,TREB. MINAS,IFCO,6424,sábado,0.0,0.0,577.4615384615385,400.0,502.18948980260086,0.0
2026-09-07,TREB. MINAS,IFCO,6424,segunda-feira,0.0,0.0,229.85714285714286,12.5,299.4850442519992,230.25
2026-09-08,TREB. MINAS,IFCO,6424,terça-feira,0.0,0.0,560.8571428571429,300.0,475.9642813735434,310.5714285714287
2026-09-09,TREB. MINAS,IFCO,6424,quarta-feira,263.0,1050.0,1434.642857142857,1280.5,1586.1491011915737,2112.142857142857
2026-09-10,TREB. MINAS,IFCO,6424,quinta-feira,596.0,1161.0,1058.0,1166.0,1192.993824719823,1025.8214285714291
2026-09-11,TREB. MINAS,IFCO,6424,sexta-feira,40.0,5.0,700.0809523809523,580.0,685.7158102194204,750.2857142857141
2026-09-12,TREB. MINAS,IFCO,6424,sábado,80.0,0.0,536.2142857142857,400.0,426.8645349376246,0.0
2026-09-14,TREB. MINAS,IFCO,6424,segunda-feira,240.0,0.0,214.53333333333333,0.0,251.12449654705782,236.07142857142878
2026-09-15,TREB. MINAS,IFCO,6424,terça-feira,400.0,0.0,523.4666666666667,80.0,408.7973221015249,115.28571428571445
2026-09-16,TREB. MINAS,IFCO,6424,quarta-feira,2124.0,263.0,1356.5333333333333,1195.0,1379.1272739356157,1005.2857142857146
2026-09-17,TREB. MINAS,IFCO,6424,quinta-feira,0.0,596.0,1027.2,1161.0,1097.8015152040007,809.5
