data,dia_semana,numero_dia_semana,origem,familia_caixa,modelo_caixa_previsao,metodo_modelo,quantidade_caixas,registros_origem
2026-07-29,quarta-feira,2,PH CASCAVEL,HB,623,explícito,320.0,1
2026-07-29,quarta-feira,2,PH CASCAVEL,IFCO,6424,explícito,640.0,1
2026-07-29,quarta-feira,2,PH SUL (PF),IFCO,6424,explícito,170.0,1
2026-07-29,quarta-feira,2,PH UBAJARA,HB,618,explícito,116.0,14
2026-07-29,quarta-feira,2,PH UBAJARA,HB,623,explícito,3.0,1
2026-07-29,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,177.0,22
2026-07-29,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,252.0,19
2026-07-29,quarta-feira,2,TREB. CEARA,IFCO,6416,explícito,55.0,4
2026-07-29,quarta-feira,2,TREB. MINAS,HB,618,explícito,505.0,6
2026-07-29,quarta-feira,2,TREB. MINAS,HB,623,explícito,2040.0,5
2026-07-29,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,670.0,30
2026-07-29,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,1658.0,11
2026-07-30,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,explícito,54.0,3
2026-07-30,quinta-feira,3,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,120.0,2
2026-07-30,quinta-feira,3,PH CORUMBA (PF),HB,623,explícito,690.0,1
2026-07-30,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,50.0,1
2026-07-30,quinta-feira,3,PH SUL (PF),IFCO,6424,explícito,113.0,5
2026-07-30,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,268.0,137
2026-07-30,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,67.0,25
2026-07-30,quinta-feira,3,TREB. MINAS,HB,618,explícito,349.0,17
2026-07-30,quinta-feira,3,TREB. MINAS,HB,623,explícito,3062.0,10
2026-07-30,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,1460.0,3
2026-07-31,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,explícito,34.0,3
2026-07-31,sexta-feira,4,PH CASCAVEL,IFCO,6424,explícito,640.0,2
2026-07-31,sexta-feira,4,PH SUL (PF),IFCO,6424,explícito,41.0,2
2026-07-31,sexta-feira,4,PH UBAJARA,HB,623,explícito,1.0,1
2026-07-31,sexta-feira,4,PH UBAJARA,IFCO,6416,explícito,155.0,40
2026-07-31,sexta-feira,4,PH UBAJARA,IFCO,6424,explícito,521.0,65
2026-07-31,sexta-feira,4,TREB. MINAS,HB,618,explícito,227.0,8
2026-07-31,sexta-feira,4,TREB. MINAS,HB,623,explícito,3608.0,7
2026-07-31,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,402.0,4
2026-07-31,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,640.0,2
2026-08-01,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,explícito,22.0,7
2026-08-01,sábado,5,AGROINDUSTRIA TREBESCHI,HB,623,explícito,14.0,1
2026-08-01,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,20.0,1
2026-08-01,sábado,5,PH CASCAVEL,IFCO,6424,explícito,850.0,3
2026-08-01,sábado,5,PH CORUMBA (PF),HB,623,explícito,690.0,1
2026-08-01,sábado,5,PH CORUMBA (PF),IFCO,6424,explícito,300.0,2
2026-08-01,sábado,5,PH SUL (PF),IFCO,6424,explícito,280.0,8
2026-08-01,sábado,5,PH UBAJARA,HB,618,explícito,314.0,39
2026-08-01,sábado,5,PH UBAJARA,HB,623,explícito,26.0,6
2026-08-01,sábado,5,PH UBAJARA,IFCO,6416,explícito,10.0,6
2026-08-01,sábado,5,PH UBAJARA,IFCO,6424,explícito,270.0,27
2026-08-01,sábado,5,TREB. CEARA,HB,618,explícito,56.0,5
2026-08-01,sábado,5,TREB. MINAS,HB,618,explícito,899.0,30
2026-08-01,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,13.663818503241014,2
2026-08-01,sábado,5,TREB. MINAS,HB,623,explícito,2874.0,22
2026-08-01,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,0.33618149675898645,1
2026-08-01,sábado,5,TREB. MINAS,IFCO,6416,explícito,333.0,22
2026-08-01,sábado,5,TREB. MINAS,IFCO,6424,explícito,300.0,1
2026-08-03,segunda-feira,0,AGROINDUSTRIA TREBESCHI,HB,618,explícito,47.0,4
2026-08-03,segunda-feira,0,PH CASCAVEL,IFCO,6424,explícito,880.0,1
2026-08-03,segunda-feira,0,PH SUL (PF),IFCO,6424,explícito,72.0,5
2026-08-03,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,90.0,13
2026-08-03,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,156.0,14
2026-08-03,segunda-feira,0,TREB. CEARA,IFCO,6416,explícito,19.0,3
2026-08-03,segunda-feira,0,TREB. MINAS,HB,618,explícito,766.0,29
2026-08-03,segunda-feira,0,TREB. MINAS,HB,623,explícito,905.0,5
2026-08-03,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,192.0,2
2026-08-04,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,explícito,16.0,3
2026-08-04,terça-feira,1,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,20.0,1
2026-08-04,terça-feira,1,PH CASCAVEL,HB,623,explícito,200.0,1
2026-08-04,terça-feira,1,PH CASCAVEL,IFCO,6424,explícito,1100.0,3
2026-08-04,terça-feira,1,PH SUL (PF),IFCO,6424,explícito,124.0,6
2026-08-04,terça-feira,1,PH UBAJARA,HB,618,explícito,171.0,17
2026-08-04,terça-feira,1,PH UBAJARA,HB,623,explícito,26.0,4
2026-08-04,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,35.0,22
2026-08-04,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,214.0,31
2026-08-04,terça-feira,1,TREB. MINAS,HB,618,explícito,638.0,33
2026-08-04,terça-feira,1,TREB. MINAS,HB,623,explícito,1011.0,12
2026-08-04,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,326.0,5
2026-08-05,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,618,explícito,16.0,3
2026-08-05,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,19.0,4
2026-08-05,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,46.0,2
2026-08-05,quarta-feira,2,PH CASCAVEL,IFCO,6424,explícito,60.0,2
2026-08-05,quarta-feira,2,PH SUL (PF),IFCO,6424,explícito,67.0,2
2026-08-05,quarta-feira,2,PH UBAJARA,HB,618,explícito,128.0,14
2026-08-05,quarta-feira,2,PH UBAJARA,HB,623,explícito,2.0,1
2026-08-05,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,35.0,3
2026-08-05,quarta-feira,2,TREB. CEARA,HB,618,explícito,6.0,2
2026-08-05,quarta-feira,2,TREB. MINAS,HB,618,explícito,610.0,8
2026-08-05,quarta-feira,2,TREB. MINAS,HB,623,explícito,175.0,4
2026-08-05,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,741.0,28
2026-08-05,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,1703.0,10
2026-08-06,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,explícito,13.0,4
2026-08-06,quinta-feira,3,PH CASCAVEL,IFCO,6424,explícito,151.0,5
2026-08-06,quinta-feira,3,PH CORUMBA (PF),HB,623,explícito,2520.0,2
2026-08-06,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,395.0,2
2026-08-06,quinta-feira,3,PH SUL (PF),IFCO,6424,explícito,5.0,1
2026-08-06,quinta-feira,3,PH UBAJARA,HB,618,explícito,15.0,1
2026-08-06,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,404.0,62
2026-08-06,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,631.0,56
2026-08-06,quinta-feira,3,TREB. CEARA,IFCO,6416,explícito,60.0,3
2026-08-06,quinta-feira,3,TREB. MINAS,HB,618,explícito,390.0,16
2026-08-06,quinta-feira,3,TREB. MINAS,HB,618,rateio_por_capacidade,27.66856301544864,3
2026-08-06,quinta-feira,3,TREB. MINAS,HB,623,explícito,2302.0,13
2026-08-06,quinta-feira,3,TREB. MINAS,HB,623,rateio_por_capacidade,22.331436984551363,4
2026-08-06,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,1260.0,2
2026-08-07,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,explícito,7.0,4
2026-08-07,sexta-feira,4,PH CORUMBA (PF),HB,623,explícito,3210.0,3
2026-08-07,sexta-feira,4,PH UBAJARA,IFCO,6416,explícito,131.0,26
2026-08-07,sexta-feira,4,PH UBAJARA,IFCO,6424,explícito,55.0,12
2026-08-07,sexta-feira,4,TREB. MINAS,HB,618,explícito,635.0,6
2026-08-07,sexta-feira,4,TREB. MINAS,HB,623,explícito,3330.0,8
2026-08-07,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,551.0,4
2026-08-07,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,720.0,2
2026-08-08,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,explícito,25.0,6
2026-08-08,sábado,5,AGROINDUSTRIA TREBESCHI,HB,623,explícito,14.0,1
2026-08-08,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,80.0,1
2026-08-08,sábado,5,PH CASCAVEL,IFCO,6424,explícito,220.0,2
2026-08-08,sábado,5,PH UBAJARA,HB,618,explícito,372.0,43
2026-08-08,sábado,5,PH UBAJARA,HB,623,explícito,39.0,7
2026-08-08,sábado,5,PH UBAJARA,IFCO,6416,explícito,46.0,33
2026-08-08,sábado,5,PH UBAJARA,IFCO,6424,explícito,176.0,33
2026-08-08,sábado,5,TREB. CEARA,HB,618,explícito,2.0,1
2026-08-08,sábado,5,TREB. MINAS,HB,618,explícito,933.0,31
2026-08-08,sábado,5,TREB. MINAS,HB,623,explícito,2118.0,11
2026-08-08,sábado,5,TREB. MINAS,IFCO,6416,explícito,315.0,27
2026-08-08,sábado,5,TREB. MINAS,IFCO,6424,explícito,400.0,1
2026-08-10,segunda-feira,0,AGROINDUSTRIA TREBESCHI,HB,618,explícito,21.0,4
2026-08-10,segunda-feira,0,PH CORUMBA (PF),HB,623,explícito,720.0,1
2026-08-10,segunda-feira,0,PH CORUMBA (PF),IFCO,6424,explícito,50.0,1
2026-08-10,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,210.0,72
2026-08-10,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,228.0,39
2026-08-10,segunda-feira,0,TREB. CEARA,IFCO,6416,explícito,82.0,4
2026-08-10,segunda-feira,0,TREB. MINAS,HB,618,explícito,512.0,28
2026-08-10,segunda-feira,0,TREB. MINAS,HB,623,explícito,790.0,4
2026-08-10,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,252.0,6
2026-08-10,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,25.0,5
2026-08-11,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,explícito,153.0,3
2026-08-11,terça-feira,1,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,20.0,1
2026-08-11,terça-feira,1,PH CASCAVEL,IFCO,6424,explícito,220.0,2
2026-08-11,terça-feira,1,PH CORUMBA (PF),IFCO,6424,explícito,50.0,1
2026-08-11,terça-feira,1,PH SUL (PF),HB,623,explícito,182.0,3
2026-08-11,terça-feira,1,PH UBAJARA,HB,618,explícito,143.0,15
2026-08-11,terça-feira,1,PH UBAJARA,HB,623,explícito,36.0,6
2026-08-11,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,32.0,16
2026-08-11,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,190.0,24
2026-08-11,terça-feira,1,TREB. MINAS,HB,618,explícito,403.0,28
2026-08-11,terça-feira,1,TREB. MINAS,HB,623,explícito,1910.0,13
2026-08-11,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,420.0,6
2026-08-11,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,640.0,1
2026-08-12,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,618,explícito,159.0,3
2026-08-12,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,14.0,1
2026-08-12,quarta-feira,2,PH CORUMBA (PF),HB,623,explícito,690.0,1
2026-08-12,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,1260.0,2
2026-08-12,quarta-feira,2,PH SUL (PF),HB,623,explícito,25.0,1
2026-08-12,quarta-feira,2,PH UBAJARA,HB,618,explícito,112.0,11
2026-08-12,quarta-feira,2,TREB. CEARA,HB,618,explícito,5.0,2
2026-08-12,quarta-feira,2,TREB. MINAS,HB,618,explícito,392.0,7
2026-08-12,quarta-feira,2,TREB. MINAS,HB,623,explícito,1610.0,5
2026-08-12,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,2035.0,30
2026-08-12,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,1167.0,7
2026-08-13,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,explícito,118.0,4
2026-08-13,quinta-feira,3,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,4.0,1
2026-08-13,quinta-feira,3,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,22.0,1
2026-08-13,quinta-feira,3,PH CORUMBA (PF),HB,623,explícito,640.0,1
2026-08-13,quinta-feira,3,PH SUL (PF),HB,623,explícito,143.0,5
2026-08-13,quinta-feira,3,PH UBAJARA,HB,623,explícito,40.0,1
2026-08-13,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,387.0,53
2026-08-13,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,219.0,19
2026-08-13,quinta-feira,3,TREB. CEARA,IFCO,6416,explícito,44.0,3
2026-08-13,quinta-feira,3,TREB. MINAS,HB,618,explícito,576.0,46
2026-08-13,quinta-feira,3,TREB. MINAS,HB,623,explícito,162.0,9
2026-08-13,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,37.0,3
2026-08-13,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,1171.0,7
2026-08-14,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,explícito,118.0,4
2026-08-14,sexta-feira,4,PH CORUMBA (PF),HB,623,explícito,640.0,1
2026-08-14,sexta-feira,4,PH SUL (PF),HB,623,explícito,166.0,9
2026-08-14,sexta-feira,4,PH UBAJARA,IFCO,6416,explícito,165.0,46
2026-08-14,sexta-feira,4,PH UBAJARA,IFCO,6424,explícito,29.0,15
2026-08-14,sexta-feira,4,TREB. MINAS,HB,623,explícito,1950.0,2
2026-08-14,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,1864.0,5
2026-08-15,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,explícito,74.0,4
2026-08-15,sábado,5,AGROINDUSTRIA TREBESCHI,HB,623,explícito,4.0,1
2026-08-15,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,20.0,1
2026-08-15,sábado,5,PH CASCAVEL,IFCO,6424,explícito,220.0,2
2026-08-15,sábado,5,PH CORUMBA (PF),IFCO,6424,explícito,1294.0,3
2026-08-15,sábado,5,PH UBAJARA,HB,618,explícito,394.0,39
2026-08-15,sábado,5,PH UBAJARA,HB,623,explícito,36.0,7
2026-08-15,sábado,5,PH UBAJARA,IFCO,6416,explícito,74.0,51
2026-08-15,sábado,5,PH UBAJARA,IFCO,6424,explícito,225.0,40
2026-08-15,sábado,5,TREB. CEARA,HB,618,explícito,6.0,2
2026-08-15,sábado,5,TREB. MINAS,HB,618,explícito,818.0,39
2026-08-15,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,39.99620002193066,5
2026-08-15,sábado,5,TREB. MINAS,HB,623,explícito,1186.0,31
2026-08-15,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,23.003799978069335,5
2026-08-15,sábado,5,TREB. MINAS,IFCO,6416,explícito,615.0,31
2026-08-15,sábado,5,TREB. MINAS,IFCO,6424,explícito,560.0,2
2026-08-17,segunda-feira,0,AGROINDUSTRIA TREBESCHI,HB,618,explícito,169.0,4
2026-08-17,segunda-feira,0,PH SUL (PF),HB,623,explícito,156.0,6
2026-08-17,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,279.0,36
2026-08-17,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,704.0,61
2026-08-17,segunda-feira,0,TREB. CEARA,IFCO,6416,explícito,64.0,4
2026-08-17,segunda-feira,0,TREB. MINAS,HB,618,explícito,779.0,29
2026-08-17,segunda-feira,0,TREB. MINAS,HB,623,explícito,336.0,5
2026-08-17,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,209.0,3
2026-08-17,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,200.0,1
2026-08-18,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,explícito,71.0,4
2026-08-18,terça-feira,1,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,20.0,1
2026-08-18,terça-feira,1,PH CASCAVEL,IFCO,6424,explícito,220.0,2
2026-08-18,terça-feira,1,PH SUL (PF),HB,623,explícito,21.0,4
2026-08-18,terça-feira,1,PH UBAJARA,HB,618,explícito,130.0,14
2026-08-18,terça-feira,1,PH UBAJARA,HB,623,explícito,56.0,6
2026-08-18,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,10.0,9
2026-08-18,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,189.0,24
2026-08-18,terça-feira,1,TREB. CEARA,HB,618,explícito,52.0,3
2026-08-18,terça-feira,1,TREB. MINAS,HB,618,explícito,610.0,17
2026-08-18,terça-feira,1,TREB. MINAS,HB,623,explícito,342.0,7
2026-08-18,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,385.0,5
2026-08-19,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,618,explícito,147.0,4
2026-08-19,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,3.0,1
2026-08-19,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,27.0,2
2026-08-19,quarta-feira,2,PH SUL (PF),HB,623,explícito,276.0,4
2026-08-19,quarta-feira,2,PH UBAJARA,HB,618,explícito,82.0,10
2026-08-19,quarta-feira,2,TREB. CEARA,HB,618,explícito,3.0,1
2026-08-19,quarta-feira,2,TREB. MINAS,HB,618,explícito,520.0,7
2026-08-19,quarta-feira,2,TREB. MINAS,HB,623,explícito,915.0,5
2026-08-19,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,681.0,25
2026-08-19,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,2009.0,12
2026-08-20,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,explícito,68.0,5
2026-08-20,quinta-feira,3,PH CORUMBA (PF),HB,623,explícito,640.0,1
2026-08-20,quinta-feira,3,PH SUL (PF),IFCO,6424,explícito,5.0,1
2026-08-20,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,203.0,36
2026-08-20,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,103.0,14
2026-08-20,quinta-feira,3,TREB. CEARA,IFCO,6416,explícito,36.0,4
2026-08-20,quinta-feira,3,TREB. MINAS,HB,618,explícito,940.0,39
2026-08-20,quinta-feira,3,TREB. MINAS,HB,623,explícito,1707.0,19
2026-08-20,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,1081.0,3
2026-08-21,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,explícito,43.0,3
2026-08-21,sexta-feira,4,PH ALHO/CEBOLA,IFCO,6424,explícito,480.0,2
2026-08-21,sexta-feira,4,PH CORUMBA (PF),IFCO,6424,explícito,640.0,1
2026-08-21,sexta-feira,4,PH UBAJARA,IFCO,6416,explícito,124.0,37
2026-08-21,sexta-feira,4,PH UBAJARA,IFCO,6424,explícito,12.0,11
2026-08-21,sexta-feira,4,TREB. MINAS,HB,618,explícito,252.0,6
2026-08-21,sexta-feira,4,TREB. MINAS,HB,623,explícito,3495.0,8
2026-08-21,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,570.0,3
2026-08-22,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,explícito,130.0,4
2026-08-22,sábado,5,AGROINDUSTRIA TREBESCHI,HB,623,explícito,19.0,3
2026-08-22,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,20.0,1
2026-08-22,sábado,5,PH CASCAVEL,IFCO,6424,explícito,220.0,2
2026-08-22,sábado,5,PH CORUMBA (PF),IFCO,6424,explícito,640.0,1
2026-08-22,sábado,5,PH UBAJARA,HB,618,explícito,347.0,45
2026-08-22,sábado,5,PH UBAJARA,HB,623,explícito,16.0,6
2026-08-22,sábado,5,PH UBAJARA,IFCO,6416,explícito,130.0,43
2026-08-22,sábado,5,PH UBAJARA,IFCO,6424,explícito,266.0,44
2026-08-22,sábado,5,TREB. CEARA,HB,618,explícito,2.0,1
2026-08-22,sábado,5,TREB. MINAS,HB,618,explícito,718.0,18
2026-08-22,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,11.49572775486152,2
2026-08-22,sábado,5,TREB. MINAS,HB,623,explícito,708.0,19
2026-08-22,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,0.5042722451384797,1
2026-08-22,sábado,5,TREB. MINAS,IFCO,6416,explícito,666.0,28
2026-08-22,sábado,5,TREB. MINAS,IFCO,6424,explícito,637.0,1
2026-08-24,segunda-feira,0,AGROINDUSTRIA TREBESCHI,HB,618,explícito,76.0,3
2026-08-24,segunda-feira,0,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,120.0,1
2026-08-24,segunda-feira,0,PH CORUMBA (PF),IFCO,6424,explícito,1280.0,2
2026-08-24,segunda-feira,0,TREB. MINAS,HB,618,explícito,450.0,8
2026-08-24,segunda-feira,0,TREB. MINAS,HB,623,explícito,1195.0,5
2026-08-24,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,403.0,3
2026-08-24,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,1120.0,2
2026-08-25,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,explícito,94.0,4
2026-08-25,terça-feira,1,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,20.0,1
2026-08-25,terça-feira,1,PH CASCAVEL,IFCO,6424,explícito,70.0,1
2026-08-25,terça-feira,1,PH CORUMBA (PF),HB,623,explícito,690.0,1
2026-08-25,terça-feira,1,PH CORUMBA (PF),IFCO,6424,explícito,640.0,1
2026-08-25,terça-feira,1,PH SUL (PF),HB,623,explícito,238.0,4
2026-08-25,terça-feira,1,PH UBAJARA,HB,618,explícito,116.0,15
2026-08-25,terça-feira,1,PH UBAJARA,HB,623,explícito,55.0,6
2026-08-25,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,443.0,212
2026-08-25,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,362.0,99
2026-08-25,terça-feira,1,TREB. CEARA,IFCO,6416,explícito,128.0,4
2026-08-25,terça-feira,1,TREB. MINAS,HB,618,explícito,610.0,18
2026-08-25,terça-feira,1,TREB. MINAS,HB,618,rateio_por_capacidade,11.49572775486152,2
2026-08-25,terça-feira,1,TREB. MINAS,HB,623,explícito,300.0,20
2026-08-25,terça-feira,1,TREB. MINAS,HB,623,rateio_por_capacidade,0.5042722451384797,1
2026-08-25,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,414.0,5
2026-08-25,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,1120.0,2
2026-08-26,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,618,explícito,94.0,3
2026-08-26,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,623,explícito,6.0,1
2026-08-26,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,10.0,4
2026-08-26,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,16.0,2
2026-08-26,quarta-feira,2,PH CORUMBA (PF),HB,623,explícito,720.0,1
2026-08-26,quarta-feira,2,PH SUL (PF),HB,623,explícito,65.0,2
2026-08-26,quarta-feira,2,PH UBAJARA,HB,618,explícito,106.0,20
2026-08-26,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,40.0,2
2026-08-26,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,371.0,24
2026-08-26,quarta-feira,2,TREB. MINAS,HB,618,explícito,333.0,9
2026-08-26,quarta-feira,2,TREB. MINAS,HB,623,explícito,240.0,4
2026-08-26,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,835.0,33
2026-08-26,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,2817.0,12
2026-08-27,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,explícito,84.0,4
2026-08-27,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,640.0,1
2026-08-27,quinta-feira,3,PH SUL (PF),HB,623,explícito,177.0,6
2026-08-27,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,209.0,27
2026-08-27,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,114.0,11
2026-08-27,quinta-feira,3,TREB. CEARA,IFCO,6416,explícito,12.0,1
2026-08-27,quinta-feira,3,TREB. MINAS,HB,618,explícito,947.0,34
2026-08-27,quinta-feira,3,TREB. MINAS,HB,623,explícito,419.0,8
2026-08-27,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,17.0,2
2026-08-27,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,1443.0,6
2026-08-28,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,explícito,35.0,4
2026-08-28,sexta-feira,4,PH CORUMBA (PF),IFCO,6424,explícito,2491.0,4
2026-08-28,sexta-feira,4,PH SUL (PF),HB,623,explícito,60.0,3
2026-08-28,sexta-feira,4,PH UBAJARA,IFCO,6416,explícito,148.0,41
2026-08-28,sexta-feira,4,PH UBAJARA,IFCO,6424,explícito,4.0,4
2026-08-28,sexta-feira,4,TREB. MINAS,HB,618,explícito,90.0,5
2026-08-28,sexta-feira,4,TREB. MINAS,HB,623,explícito,95.0,3
2026-08-28,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,677.0,4
2026-08-28,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,2238.0,3
2026-08-29,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,explícito,19.0,2
2026-08-29,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,2.0,2
2026-08-29,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,20.0,1
2026-08-29,sábado,5,PH CASCAVEL,IFCO,6424,explícito,220.0,2
2026-08-29,sábado,5,PH CORUMBA (PF),HB,623,explícito,1260.0,1
2026-08-29,sábado,5,PH SUL (PF),HB,623,explícito,56.0,3
2026-08-29,sábado,5,PH UBAJARA,HB,618,explícito,275.0,40
2026-08-29,sábado,5,PH UBAJARA,HB,623,explícito,35.0,6
2026-08-29,sábado,5,PH UBAJARA,IFCO,6416,explícito,46.0,25
2026-08-29,sábado,5,PH UBAJARA,IFCO,6424,explícito,265.0,55
2026-08-29,sábado,5,TREB. CEARA,HB,618,explícito,15.0,3
2026-08-29,sábado,5,TREB. CEARA,IFCO,6424,explícito,3.0,2
2026-08-29,sábado,5,TREB. MINAS,HB,618,explícito,631.0,15
2026-08-29,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,17.66856301544864,2
